bidirectional_duration_ms,bidirectional_packets,bidirectional_bytes,src2dst_duration_ms,src2dst_packets,src2dst_bytes,dst2src_duration_ms,dst2src_packets,dst2src_bytes,bidirectional_min_ps,bidirectional_mean_ps,bidirectional_stddev_ps,bidirectional_max_ps,src2dst_min_ps,src2dst_mean_ps,src2dst_stddev_ps,src2dst_max_ps,dst2src_min_ps,dst2src_mean_ps,dst2src_stddev_ps,dst2src_max_ps,bidirectional_min_piat_ms,bidirectional_mean_piat_ms,bidirectional_stddev_piat_ms,bidirectional_max_piat_ms,src2dst_min_piat_ms,src2dst_mean_piat_ms,src2dst_stddev_piat_ms,src2dst_max_piat_ms,dst2src_min_piat_ms,dst2src_mean_piat_ms,dst2src_stddev_piat_ms,dst2src_max_piat_ms,bidirectional_syn_packets,bidirectional_cwr_packets,bidirectional_ece_packets,bidirectional_urg_packets,bidirectional_ack_packets,bidirectional_psh_packets,bidirectional_rst_packets,bidirectional_fin_packets,src2dst_syn_packets,src2dst_cwr_packets,src2dst_ece_packets,src2dst_urg_packets,src2dst_ack_packets,src2dst_psh_packets,src2dst_rst_packets,src2dst_fin_packets,dst2src_syn_packets,dst2src_cwr_packets,dst2src_ece_packets,dst2src_urg_packets,dst2src_ack_packets,dst2src_psh_packets,dst2src_rst_packets,dst2src_fin_packets,udps.srcdst_packet_size_variation,udps.srcdst_udp_packet_count,udps.udp_packet_count,udps.srcdst_tcp_packet_count,udps.tcp_packet_count,udps.srcdst_ack_packet_count,udps.ack_packet_count,udps.srcdst_fin_packet_count,udps.fin_packet_count,udps.srcdst_rst_packet_count,udps.rst_packet_count,udps.srcdst_psh_packet_count,udps.psh_packet_count,udps.srcdst_syn_packet_count,udps.syn_packet_count,udps.srcdst_unique_ports_count,udps.srcdst_icmp_packet_count,udps.icmp_packet_count,udps.srcdst_http_ports_count,udps.http_ports_count,udps.srcdst_bidirectional_duration_avg,udps.bidirectional_duration_avg,udps.srcdst_dns_port_count,udps.dns_port_count,udps.srcdst_dns_port_src_count,udps.dns_port_src_count,udps.srcdst_vul_ports_count,udps.src2dst_packet_count,udps.bidirectional_packet_count,udps.srcdst_src2dst_packet_count,udps.srcdst_bidirectional_packet_count,y_pred,pred_clean
0,1,12369,0,2,12406,3453,10,0,1350,1317.5523681640625,9.466706275939941,1402,1316,1317.8165283203125,1.3748259561907616e-06,1367,0,18.247936248779297,0.0,11,0,74.78771209716797,191.8069305419922,777,0,103.30119323730469,174.9791259765625,905,0,7.888213986007031e-06,2.6855537726078182e-05,0,0,0,0,0,16,2,0,0,0,0,0,0,7,1,0,0,0,0,0,0,0,1,0,0,779.0247802734375,344,348,4,4,46,62,0,0,0,0,10,12,0,27,338,0,0,0,0,4266.95166015625,4128.08447265625,9,4,0,0,0,745,1393,1397,1395,2,1
10,2,15445,10,2,3600,3453,10,18816,417,416.8824768066406,16.591094970703125,417,417,416.8805236816406,1.3748259561907616e-06,417,6,18.20703887939453,0.04149472340941429,0,11,74.62010955810547,191.8069305419922,903,5,103.06968688964844,245.1826171875,903,0,7.888213986007031e-06,0.6043359637260437,2,0,0,0,0,16,2,0,0,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0,0,240.65274047851562,335,335,4,4,46,62,0,0,8,8,10,12,23,27,350,1,1,0,0,4257.38134765625,4128.08447265625,8,10,0,0,9,1274,1358,1274,1358,2,1
0,2,3189,0,1,11467,3461,5,2690,1297,1214.552490234375,5.953400611877441,1302,1235,1253.7120361328125,1.3748259561907616e-06,1250,0,13.544574737548828,8.102521896362305,22,0,70.20439910888672,109.78376007080078,0,0,58.99357223510742,105.22936248779297,517,0,7.888213986007031e-06,48.037349700927734,0,0,0,0,0,9,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0,713.2109985351562,140,122,3,2,46,36,1,0,3,0,8,7,13,21,136,0,0,0,0,4266.94287109375,2362.775146484375,5,3,0,0,0,706,892,299,969,2,1
89,80,40329,1031,90,52558,3461,7,2692,498,525.587646484375,11.865097999572754,569,507,510.32904052734375,1.3003325462341309,512,6,13.020740509033203,0.0,1,8,53.36447525024414,137.1704864501953,906,0,103.31172180175781,70.05803680419922,906,0,7.888213986007031e-06,2.6855537726078182e-05,124,0,0,0,0,11,1,0,0,0,0,0,0,7,0,0,0,0,0,0,0,2,1,0,0,309.3772888183594,87,81,3,3,33,62,0,3,5,6,7,12,23,19,70,0,0,0,0,3859.3408203125,4139.9384765625,9,10,0,0,0,2551,2675,2926,3166,2,1
0,1,24064,1039,1,8654,3461,7,6,1270,1238.3367919921875,8.230690956115723,1187,1286,1285.4710693359375,1.3748259561907616e-06,1215,0,0.0,2.6415159702301025,0,0,74.78771209716797,109.78376007080078,258,0,58.99357223510742,245.73321533203125,905,0,7.888213986007031e-06,2.6855537726078182e-05,0,0,0,0,0,7,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,694.025634765625,350,350,2,2,26,36,0,0,0,1,6,7,13,22,350,0,0,0,0,2436.77978515625,2362.775146484375,2,0,0,0,0,1043,205,1028,276,2,1
0,14,12369,0,1,12406,3453,10,18462,1372,1317.5523681640625,0.0,1299,1355,1316.6856689453125,1.3748259561907616e-06,1411,0,0.0,0.0,0,0,74.62010955810547,191.8069305419922,257,0,103.06968688964844,210.07781982421875,905,0,7.888213986007031e-06,2.6855537726078182e-05,0,0,0,0,0,2,1,0,0,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0,0,745.3113403320312,350,350,3,4,46,62,0,0,0,0,10,12,0,19,343,0,0,0,0,4257.38134765625,4128.08447265625,8,1,0,0,0,1397,1395,1399,879,2,1
1601,1,4644,0,4,10520,2602,10,0,1124,1073.0238037109375,0.0,1162,1097,1067.1336669921875,1.3748259561907616e-06,1095,0,3.992115020751953,2.6456282138824463,0,0,30.034276962280273,27.462535858154297,450,0,22.405195236206055,245.73321533203125,129,0,7.888213986007031e-06,29.487667083740234,685,0,0,0,0,12,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,610.1151733398438,74,60,1,1,13,9,0,2,3,1,1,4,20,4,74,0,0,1,0,2051.55859375,4137.35498046875,2,0,0,0,0,825,448,101,728,2,1
0,15,23712,0,20,16944,1977,5,10770,441,490.9668884277344,25.080345153808594,532,441,491.2142639160156,15.14743423461914,516,3,10.421085357666016,0.0,0,0,42.92740249633789,110.82630157470703,258,0,59.2109489440918,141.376708984375,522,0,7.888213986007031e-06,2.6855537726078182e-05,0,0,0,0,0,9,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,0,0,272.1999816894531,52,51,2,2,26,36,0,0,4,4,6,7,13,15,52,0,0,0,0,2447.2685546875,2373.263427734375,4,6,0,0,0,2262,2263,2261,2262,2,1
0,3,120,0,8,2880,494,8,0,986,1010.4034423828125,10.271702766418457,1076,1054,1044.6729736328125,1.3748259561907616e-06,1075,1,2.6068458557128906,2.6456282138824463,0,8,17.7680721282959,61.8236198425293,643,0,14.757307052612305,35.104793548583984,129,0,86.5453872680664,193.12844848632812,0,0,0,0,0,8,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,0,0,610.5579223632812,348,347,1,1,7,9,2,0,3,0,1,2,23,26,348,0,0,0,0,4002.05419921875,1923.216064453125,1,2,0,0,0,1232,1285,1397,1274,2,1
0,1,17921,0,1,9465,1481,7,8083,1245,1246.5762939453125,2.3836755752563477,1222,1245,1245.957763671875,1.3748259561907616e-06,1242,0,0.0,7.923643589019775,0,0,53.36447525024414,54.80659103393555,387,0,73.71015930175781,175.34197998046875,258,0,7.888213986007031e-06,2.6855537726078182e-05,0,0,0,0,0,11,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,1,0,0,708.73828125,350,350,3,3,33,44,0,0,0,0,7,9,16,19,350,0,0,0,0,3044.66064453125,2952.194580078125,2,0,0,0,0,600,601,600,600,2,1
0,1,14722,0,1,7954,988,5,5390,1186,1187.048095703125,4.752598762512207,1167,1186,1186.5531005859375,1.3748259561907616e-06,1183,0,0.0,5.285318851470947,22,0,42.70999526977539,27.419872283935547,258,0,58.99357223510742,140.3341064453125,258,0,7.888213986007031e-06,2.6855537726078182e-05,0,0,0,0,0,9,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0,676.5604858398438,350,350,2,2,26,36,0,3,0,0,6,7,13,15,350,0,0,0,0,2436.79736328125,2362.791259765625,0,0,0,0,0,700,700,501,501,2,1
1204,12,3194,2248,6,120,494,10,2694,220,231.16058349609375,9.014050483703613,268,202,254.053466796875,1.2958617210388184,218,6,11.35699462890625,4.578924655914307,0,0,71.30474090576172,55.0463981628418,0,0,40.10844039916992,35.104793548583984,0,0,7.888213986007031e-06,260.2015380859375,128,0,0,0,0,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7,0,0,0,106.14290618896484,348,350,1,1,7,23,0,0,1,5,7,0,8,4,345,0,0,0,2,3340.07958984375,2073.121337890625,7,4,0,0,0,100,499,251,347,2,1
0,6,10777,360,1,12382,2468,10,5375,1381,1305.552490234375,0.0,1340,1319,1318.6883544921875,1.3748259561907616e-06,1353,0,8.15610122680664,10.557870864868164,11,0,74.78771209716797,164.51466369628906,1,0,103.30119323730469,245.73321533203125,774,0,7.888213986007031e-06,2.6855537726078182e-05,0,0,0,0,0,14,1,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,1,0,0,782.186279296875,350,346,3,4,46,53,0,0,8,0,9,12,0,15,340,0,0,0,0,3651.597412109375,4137.35498046875,7,3,0,0,0,1142,761,1397,745,2,1
0,17,10675,0,1,9765,3453,10,8314,1364,1306.2271728515625,0.0,1311,1343,1345.3431396484375,1.3748259561907616e-06,1365,0,0.0,0.0,0,0,74.78771209716797,192.23777770996094,646,0,103.06968688964844,245.73321533203125,903,0,7.888213986007031e-06,2.6855537726078182e-05,0,0,0,0,0,16,1,0,0,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0,0,737.8057861328125,350,350,3,4,46,62,0,0,0,0,10,12,0,19,336,0,0,0,0,4257.38134765625,4128.08447265625,9,0,0,0,0,1395,728,1397,669,2,1
0,4,8334,2505,1,7285,494,4,4627,1227,1162.9630126953125,8.178696632385254,1244,1183,1174.68408203125,1.3748259561907616e-06,1214,0,0.0,2.6456282138824463,13,0,74.56678009033203,27.462535858154297,129,0,14.757307052612305,5.629426595987752e-05,369,0,7.888213986007031e-06,33.52499008178711,463,0,0,0,0,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,692.2076416015625,348,338,1,2,9,37,1,0,1,7,1,10,3,4,350,0,0,1,0,3638.58544921875,3641.964599609375,5,0,0,0,7,909,851,1161,921,2,1
2125,1,120,563,1,11765,494,3,0,1187,1185.5523681640625,0.0,1257,1222,1191.8677978515625,3.9291300773620605,1240,4,0.0,18.373804092407227,0,0,10.683965682983398,106.61981964111328,905,2,100.89427185058594,35.104793548583984,129,0,7.888213986007031e-06,2.6855537726078182e-05,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,715.5588989257812,343,348,1,1,14,9,0,3,8,1,1,8,8,4,342,0,0,0,0,3008.27783203125,3966.984619140625,1,0,0,0,3,1395,792,706,771,2,1
0,1,9339,1781,1,12136,1483,9,0,1181,1263.992919921875,3.9789934158325195,1161,1209,1210.9093017578125,1.3748259561907616e-06,1220,0,0.0,9.377477645874023,38,0,74.78771209716797,82.36389923095703,259,5,103.30119323730469,245.73321533203125,554,0,7.888213986007031e-06,2.6855537726078182e-05,0,0,0,0,0,12,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,732.648193359375,350,350,4,4,20,30,1,0,0,4,10,12,10,11,350,0,0,0,0,2761.95751953125,1772.642333984375,6,4,0,0,3,979,374,904,610,2,1
0,1,9844,0,4,12310,2470,10,0,1268,1344.516357421875,11.865097999572754,1329,1280,1281.9442138671875,0.9456209540367126,1312,0,7.8074951171875,1.4248565435409546,0,1,53.36447525024414,192.23777770996094,517,0,102.57890319824219,121.69847869873047,646,0,7.888213986007031e-06,2.6855537726078182e-05,0,0,0,0,0,9,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,1,0,0,728.7957153320312,350,350,2,4,26,44,0,0,0,2,10,12,0,27,334,0,0,0,0,4038.410400390625,2952.194580078125,9,0,0,0,0,737,1393,1397,1395,2,1
0,1,15473,1254,1,12290,3461,8,5376,1335,1259.552490234375,0.0,1375,1258,1287.1654052734375,1.3748259561907616e-06,1253,0,13.020740509033203,7.923643589019775,22,0,74.78771209716797,192.23777770996094,514,0,73.71015930175781,245.73321533203125,646,0,7.888213986007031e-06,2.6855537726078182e-05,9,0,0,0,0,11,1,0,0,0,0,0,0,7,1,0,0,0,0,0,0,0,1,0,0,711.8250732421875,184,172,4,4,33,49,0,0,0,0,7,9,18,25,189,0,0,0,0,4266.94287109375,4137.35498046875,5,4,0,0,0,1016,519,695,1059,2,1
0,13,3188,0,1,12310,3461,7,2703,1268,1323.773681640625,2.3738412857055664,1301,1280,1308.6107177734375,1.3748259561907616e-06,1274,0,0.0,0.0,18,0,74.78771209716797,179.8954315185547,387,2,89.22294616699219,175.34197998046875,905,0,7.888213986007031e-06,2.6855537726078182e-05,0,0,0,0,0,7,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,748.0748291015625,350,350,3,4,20,44,0,0,1,0,10,9,3,11,350,0,0,0,0,3044.66064453125,2952.194580078125,9,0,0,0,0,852,865,793,302,2,1
0,6,6265,0,1,13522,1483,4,2695,520,441.5323181152344,3.792840003967285,471,475,456.0416259765625,1.3748259561907616e-06,516,2,18.247936248779297,6.503180027008057,62,3,32.04263687133789,140.29408264160156,388,0,94.39018249511719,105.28392791748047,388,0,55.997215270996094,2.6855537726078182e-05,452,0,0,0,0,14,1,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,323.9413146972656,73,92,1,4,20,60,0,0,1,2,1,7,7,11,82,0,0,0,1,1828.1629638671875,1772.642333984375,6,4,0,0,1,3032,3475,2491,3003,2,1
0,1,24196,0,1,12346,2770,5,0,1303,1301.7108154296875,2.6143388748168945,1253,1286,1286.6856689453125,1.3748259561907616e-06,1299,0,0.0,7.930487155914307,0,0,42.70999526977539,192.23777770996094,388,0,58.99357223510742,245.73321533203125,707,0,7.888213986007031e-06,2.6855537726078182e-05,0,0,0,0,0,16,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,727.9908447265625,350,350,3,2,42,62,0,0,1,0,6,10,23,27,350,0,0,0,0,4267.0576171875,2662.124755859375,4,0,0,0,4,330,516,1399,205,2,1
0,1,6610,353,1,1501,3461,1,2694,465,453.3143005371094,4.230191230773926,532,505,514.997802734375,1.3748259561907616e-06,493,6,2.6068458557128906,3.032297372817993,0,0,47.07089614868164,27.462535858154297,906,0,14.757307052612305,5.629426595987752e-05,422,0,7.888213986007031e-06,2.6855537726078182e-05,0,0,0,0,0,10,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,256.9654541015625,11,9,1,3,7,9,0,0,2,4,5,12,23,4,3,0,0,0,1,996.8192138671875,1451.833251953125,1,2,0,0,7,705,1260,156,283,2,1
0,1,9339,0,1,120,2170,4,18848,184,198.44754028320312,7.124386787414551,233,183,175.44232177734375,1.3748259561907616e-06,144,2,7.991436004638672,0.0,0,0,32.04263687133789,82.36389923095703,0,0,68.90580749511719,105.28392791748047,0,0,7.888213986007031e-06,242.90740966796875,383,0,0,0,0,15,1,0,0,0,0,0,0,3,1,0,0,0,0,0,0,10,0,0,0,78.24959564208984,345,350,4,4,20,27,0,3,3,8,4,0,10,11,347,0,0,0,0,1828.1629638671875,3717.126220703125,6,8,0,0,0,504,105,1048,1009,2,1
0,1,17931,0,1,9475,1481,7,8083,1250,1251.5762939453125,2.3836755752563477,1227,1250,1250.957763671875,1.3748259561907616e-06,1247,0,0.0,7.923643589019775,0,0,53.36447525024414,54.80659103393555,387,0,73.71015930175781,175.34197998046875,258,0,7.888213986007031e-06,2.6855537726078182e-05,0,0,0,0,0,11,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,1,0,0,711.6250610351562,350,350,3,3,33,44,0,0,0,0,7,9,16,19,350,0,0,0,0,3044.66064453125,2952.194580078125,2,0,0,0,0,600,601,600,600,2,1
105,1,27300,0,5,15450,3461,10,5369,466,444.4845275878906,0.0,545,536,511.2184143066406,1.3748259561907616e-06,505,4,18.247936248779297,0.0,11,11,93.87862396240234,228.63426208496094,775,0,108.69892883300781,302.47027587890625,774,0,7.888213986007031e-06,2.6855537726078182e-05,0,0,0,0,0,14,2,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,1,0,0,305.4923400878906,151,149,3,3,39,53,0,2,4,4,10,11,23,23,127,0,0,0,0,4281.61962890625,3540.698486328125,9,8,0,0,0,6506,7116,6897,6684,2,1
0,1,18514,0,1,12454,3453,10,10736,1358,1341.552490234375,0.0,1344,1391,1340.6856689453125,1.3748259561907616e-06,1335,0,15.600189208984375,18.519390106201172,56,0,74.78771209716797,192.23777770996094,0,0,103.06968688964844,210.07781982421875,905,0,7.888213986007031e-06,2.6855537726078182e-05,0,0,0,0,0,16,2,0,0,0,0,0,0,7,1,0,0,0,0,0,0,0,1,0,0,782.160888671875,335,335,4,4,46,62,0,0,8,4,10,12,0,27,350,0,0,0,0,4266.94873046875,4137.36083984375,5,9,0,0,0,1127,1393,706,1395,2,1
0,6,9334,0,1,5640,3370,8,0,1260,1261.552490234375,8.205422401428223,1252,1302,1260.6856689453125,0.9758276343345642,1280,0,0.0,0.002283448586240411,0,0,59.29921340942383,192.23777770996094,388,0,58.99357223510742,35.050228118896484,517,0,7.888213986007031e-06,11.57192611694336,0,0,0,0,0,2,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0,2,0,0,0,722.1900024414062,350,350,2,4,20,62,0,0,0,0,9,12,7,11,346,0,0,0,0,2436.77978515625,2362.775146484375,4,0,0,0,0,816,696,1160,1395,2,1
0,1,15445,0,1,9765,3461,10,0,1344,1364.9788818359375,7.094914436340332,1348,1335,1335.6856689453125,1.3748259561907616e-06,1330,0,18.247936248779297,0.0,11,0,74.62010955810547,191.8069305419922,905,0,103.06968688964844,174.9791259765625,903,0,7.888213986007031e-06,2.6855537726078182e-05,0,0,0,0,0,14,2,0,0,0,0,0,0,7,1,0,0,0,0,0,0,0,1,0,0,771.7332763671875,344,349,4,4,46,62,0,0,0,0,10,12,23,27,344,0,0,0,0,4257.38134765625,4137.36083984375,9,1,0,0,0,1397,1177,1399,1390,2,1
0,1,15180,0,2,8412,1977,5,10770,513,481.9844970703125,0.0,532,513,497.2142639160156,1.3748259561907616e-06,516,3,10.421085357666016,0.0,0,0,51.510013580322266,129.4611358642578,258,0,67.79356384277344,160.011474609375,561,0,7.888213986007031e-06,2.6855537726078182e-05,0,0,0,0,0,9,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0,291.3123474121094,140,139,2,2,26,36,0,3,4,4,4,7,13,15,140,0,0,0,0,2451.75732421875,2377.751708984375,4,6,0,0,0,5087,5088,5086,5087,2,1
628,1,4468,0,1,1500,1483,4,8080,413,455.92730712890625,0.0,435,440,459.7535705566406,0.8566126227378845,484,2,7.818290710449219,18.519390106201172,33,1,32.04263687133789,192.23777770996094,0,0,76.90937805175781,105.28392791748047,578,0,7.888213986007031e-06,146.37838745117188,137,0,0,0,0,16,2,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,282.7756652832031,344,344,2,4,23,62,0,0,3,3,1,4,10,11,350,1,1,0,0,4394.71435546875,3682.750732421875,4,4,0,0,0,1663,772,593,1573,2,1
0,4,3194,3526,1,5569,494,1,0,1021,1063.042724609375,4.6759233474731445,1019,1018,1034.86865234375,1.3748259561907616e-06,979,5,12.203388214111328,0.0,0,5,27.47272300720215,192.23777770996094,857,0,17.73072624206543,5.629426595987752e-05,129,0,7.888213986007031e-06,2.6855537726078182e-05,0,0,0,0,0,16,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,602.7804565429688,335,338,1,4,46,9,0,0,6,2,3,5,3,4,350,0,0,1,0,609.5628662109375,3638.373291015625,9,1,0,0,0,835,1108,1188,584,2,1
1383,1,24012,0,1,7145,1706,7,8539,1226,1246.1566162109375,16.62835693359375,1161,1233,1209.389404296875,1.3748259561907616e-06,1194,0,0.0,13.214439392089844,78,0,58.97233963012695,1.1286765584372915e-05,258,0,94.13761901855469,180.64599609375,387,0,7.888213986007031e-06,2.6855537726078182e-05,0,0,0,0,0,16,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0,4,1,0,0,674.8746337890625,350,350,4,3,46,44,1,5,0,0,10,12,16,19,350,0,0,0,0,3044.66064453125,2952.194580078125,0,0,0,0,0,104,106,906,221,2,1
2492,1,1571,2221,1,8865,1291,8,0,1197,1190.753173828125,0.0,1291,1222,1186.3980712890625,1.3748259561907616e-06,1193,0,6.562122344970703,2.6456282138824463,5,6,10.683965682983398,111.37042999267578,882,6,51.21601486206055,245.73321533203125,660,0,7.888213986007031e-06,59.600765228271484,0,0,0,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,676.6248168945312,341,342,1,3,7,10,0,4,1,1,8,2,23,20,348,0,0,0,0,609.5628662109375,4141.134765625,1,0,0,0,0,1048,1395,878,518,2,1
0,1,12371,0,1,12081,3461,10,0,1375,1360.2369384765625,16.62835693359375,1348,1336,1316.6856689453125,1.3748259561907616e-06,1315,0,7.78594970703125,0.0,0,0,74.62010955810547,191.8069305419922,903,0,104.30119323730469,245.73321533203125,903,0,7.888213986007031e-06,2.6855537726078182e-05,0,0,0,0,0,11,1,0,0,0,0,0,0,7,1,0,0,0,0,0,0,0,1,0,0,772.5925903320312,350,349,5,5,48,62,0,0,5,0,10,12,0,23,338,0,0,0,0,4257.38134765625,4137.36328125,8,4,0,0,0,1392,1126,1394,617,2,1
0,8,6235,0,1,12390,3461,10,13436,1318,1361.9625244140625,4.787808418273926,1275,1308,1323.6151123046875,1.3748259561907616e-06,1421,0,0.0,0.0,22,0,74.78771209716797,192.23777770996094,131,0,103.06968688964844,245.1826171875,905,0,7.888213986007031e-06,2.6855537726078182e-05,0,0,0,0,0,11,1,0,0,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0,0,781.3248901367188,350,350,3,4,46,62,0,0,0,0,10,12,0,16,348,0,0,0,0,4257.38134765625,4137.36328125,9,1,0,0,0,1395,1047,1021,1229,2,1
3577,1,120,978,8,5179,802,10,2694,270,215.4869384765625,13.490921974182129,316,221,282.3143310546875,3.382890224456787,288,1,0.0,0.0,43,0,10.683965682983398,166.45082092285156,395,0,14.757307052612305,122.10985565185547,0,0,12.269523620605469,38.52999496459961,182,0,0,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8,0,0,0,166.24240112304688,347,335,1,1,12,9,0,2,1,1,1,7,16,27,350,0,0,0,0,4104.23681640625,2928.429931640625,0,1,0,0,0,1240,1148,1287,5,2,1
0,42,20890,694,33,20864,1483,9,16794,392,481.0196838378906,45.336456298828125,536,343,518.3546752929688,24.597530364990234,541,4,7.818290710449219,0.0,0,0,56.15327835083008,192.23777770996094,259,0,103.30119323730469,5.629426595987752e-05,388,0,7.888213986007031e-06,2.6855537726078182e-05,228,0,0,0,0,7,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,280.64776611328125,52,62,2,3,46,27,0,0,5,4,4,5,20,14,52,0,0,0,0,3491.9765625,2594.011474609375,4,4,0,0,4,1433,1947,1572,1959,2,1
0,1,24158,1735,1,6352,3461,4,0,1272,1268.552490234375,0.0,1298,1319,1273.733642578125,1.3748259561907616e-06,1288,2,2.608196258544922,18.519390106201172,0,7,32.04263687133789,192.23777770996094,388,0,72.07249450683594,212.72686767578125,388,0,7.888213986007031e-06,2.6855537726078182e-05,0,0,0,0,0,5,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,1,0,0,730.575927734375,344,349,3,4,46,62,2,0,3,3,10,8,10,23,350,0,0,0,0,4266.94873046875,1772.642333984375,4,0,0,0,0,1376,948,1054,457,2,1
0,18,3175,0,1,12418,3453,10,8122,1334,1357.4091796875,14.26760196685791,1289,1325,1337.5335693359375,1.3748259561907616e-06,1424,2,7.78594970703125,0.0,0,0,74.62010955810547,191.8069305419922,905,0,103.30119323730469,245.1826171875,903,0,7.888213986007031e-06,2.6855537726078182e-05,0,0,0,0,0,11,1,0,0,0,0,0,0,7,1,0,0,0,0,0,0,0,1,0,0,769.3409423828125,350,350,3,4,46,62,0,0,0,0,10,12,0,22,334,0,0,0,0,4257.38134765625,4128.08447265625,9,1,0,0,0,1395,1393,1397,1395,2,1
1223,15,9339,507,9,12446,3337,4,8080,392,494.4537048339844,46.37714385986328,440,321,456.99969482421875,51.937164306640625,541,6,9.582294464111328,0.0,0,0,74.85437774658203,82.36389923095703,844,0,44.25919723510742,5.629426595987752e-05,258,0,51.63214874267578,2.6855537726078182e-05,432,0,0,0,0,7,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,10,0,0,0,289.5628356933594,38,13,2,3,44,62,0,2,8,3,3,5,11,27,25,0,0,0,0,3193.60595703125,1772.642333984375,9,10,0,0,0,845,989,1274,1856,2,1
0,1,15441,0,1,12454,3461,10,2677,1385,1341.552490234375,11.840546607971191,1364,1340,1340.6856689453125,1.3748259561907616e-06,1335,0,18.20703887939453,2.629225015640259,33,0,74.62010955810547,192.23777770996094,648,0,103.30119323730469,245.1826171875,903,0,7.888213986007031e-06,2.6855537726078182e-05,0,0,0,0,0,16,2,0,0,0,0,0,0,7,1,0,0,0,0,0,0,0,1,0,0,802.4483032226562,344,344,4,4,46,62,0,0,3,4,10,12,23,27,343,0,0,0,0,4266.95751953125,4128.08447265625,8,10,0,0,0,1344,1393,1397,1395,2,1
0,1,17939,0,1,9483,1481,7,8083,1254,1255.5762939453125,2.3836755752563477,1231,1254,1254.957763671875,1.3748259561907616e-06,1251,0,0.0,7.923643589019775,0,0,53.36447525024414,54.80659103393555,387,0,73.71015930175781,175.34197998046875,258,0,7.888213986007031e-06,2.6855537726078182e-05,0,0,0,0,0,11,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,1,0,0,713.9344482421875,350,350,3,3,33,44,0,0,0,0,7,5,16,19,350,0,0,0,0,3045.21240234375,2952.745849609375,1,0,0,0,0,602,603,602,404,2,1
88,2,3194,0,1,3199,494,10,6459,1095,1068.4593505859375,1.8827180862426758,1079,1092,1059.315185546875,1.3748259561907616e-06,1051,6,2.6068458557128906,2.6456282138824463,0,0,23.4327449798584,115.35340118408203,173,0,14.757307052612305,5.629426595987752e-05,129,0,41.937400817871094,175.4517822265625,449,0,0,0,0,16,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,600.424072265625,348,348,1,2,7,47,2,1,1,1,10,2,3,9,350,0,0,0,0,609.5628662109375,2579.859130859375,1,0,0,0,0,1395,379,119,765,2,1
3680,18,23964,1346,1,10686,494,1,5615,1238,1172.6175537109375,4.413514137268066,1196,1193,1231.1644287109375,1.3748259561907616e-06,1182,0,0.1762503683567047,5.840311527252197,0,0,10.683965682983398,79.19782257080078,129,0,14.757307052612305,35.104793548583984,402,0,7.888213986007031e-06,2.6855537726078182e-05,0,0,0,0,0,2,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,661.0182495117188,340,350,1,2,7,9,0,0,0,4,9,12,15,4,345,0,0,0,1,4266.94873046875,4137.36083984375,9,0,0,0,0,1054,153,1072,1395,2,1
