bidirectional_duration_ms,bidirectional_packets,bidirectional_bytes,src2dst_duration_ms,src2dst_packets,src2dst_bytes,dst2src_duration_ms,dst2src_packets,dst2src_bytes,bidirectional_min_ps,bidirectional_mean_ps,bidirectional_stddev_ps,bidirectional_max_ps,src2dst_min_ps,src2dst_mean_ps,src2dst_stddev_ps,src2dst_max_ps,dst2src_min_ps,dst2src_mean_ps,dst2src_stddev_ps,dst2src_max_ps,bidirectional_min_piat_ms,bidirectional_mean_piat_ms,bidirectional_stddev_piat_ms,bidirectional_max_piat_ms,src2dst_min_piat_ms,src2dst_mean_piat_ms,src2dst_stddev_piat_ms,src2dst_max_piat_ms,dst2src_min_piat_ms,dst2src_mean_piat_ms,dst2src_stddev_piat_ms,dst2src_max_piat_ms,bidirectional_syn_packets,bidirectional_cwr_packets,bidirectional_ece_packets,bidirectional_urg_packets,bidirectional_ack_packets,bidirectional_psh_packets,bidirectional_rst_packets,bidirectional_fin_packets,src2dst_syn_packets,src2dst_cwr_packets,src2dst_ece_packets,src2dst_urg_packets,src2dst_ack_packets,src2dst_psh_packets,src2dst_rst_packets,src2dst_fin_packets,dst2src_syn_packets,dst2src_cwr_packets,dst2src_ece_packets,dst2src_urg_packets,dst2src_ack_packets,dst2src_psh_packets,dst2src_rst_packets,dst2src_fin_packets,udps.srcdst_packet_size_variation,udps.srcdst_udp_packet_count,udps.udp_packet_count,udps.srcdst_tcp_packet_count,udps.tcp_packet_count,udps.srcdst_ack_packet_count,udps.ack_packet_count,udps.srcdst_fin_packet_count,udps.fin_packet_count,udps.srcdst_rst_packet_count,udps.rst_packet_count,udps.srcdst_psh_packet_count,udps.psh_packet_count,udps.srcdst_syn_packet_count,udps.syn_packet_count,udps.srcdst_unique_ports_count,udps.srcdst_icmp_packet_count,udps.icmp_packet_count,udps.srcdst_http_ports_count,udps.http_ports_count,udps.srcdst_bidirectional_duration_avg,udps.bidirectional_duration_avg,udps.srcdst_dns_port_count,udps.dns_port_count,udps.srcdst_dns_port_src_count,udps.dns_port_src_count,udps.srcdst_vul_ports_count,udps.src2dst_packet_count,udps.bidirectional_packet_count,udps.srcdst_src2dst_packet_count,udps.srcdst_bidirectional_packet_count,y_pred,pred_clean
1518,9,1657,0,4,810,1370,1,4562,1086,1051.0096435546875,6.114274024963379,1081,1085,1050.4820556640625,3.5502657890319824,1098,3,1.3034247159957886,6.29113245010376,0,5,5.341985702514648,70.27118682861328,65,0,50.09183883666992,63.609493255615234,185,0,7.888213986007031e-06,2.6855537726078182e-05,9,0,0,0,0,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,638.4050903320312,344,347,2,0,3,27,0,2,2,1,2,6,9,8,344,0,0,0,0,1727.1864013671875,2068.685791015625,3,3,0,0,0,550,522,1034,704,2,1
0,8,18446,0,12,12534,1727,5,9408,509,508.1650085449219,0.0,526,509,508.597412109375,1.3748259561907616e-06,511,3,9.103527069091797,0.0,0,0,37.710086822509766,96.73163604736328,193,0,51.93488693237305,123.41942596435547,454,0,7.888213986007031e-06,2.6855537726078182e-05,0,0,0,0,0,8,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,301.0609130859375,54,48,2,2,23,31,0,0,4,4,3,4,11,13,55,0,0,0,0,2134.75390625,2070.104736328125,4,5,0,0,0,3644,3645,3643,3644,2,1
0,1,11893,0,1,7369,1581,4,0,1264,1254.677734375,0.17426389455795288,1267,1241,1241.3428955078125,1.3748259561907616e-06,1265,0,0.0,6.601515293121338,0,0,32.001224517822266,54.79719161987305,400,0,51.65061569213867,105.14781951904297,323,0,7.888213986007031e-06,2.6855537726078182e-05,0,0,0,0,0,8,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,710.7335205078125,350,350,2,2,23,31,1,1,2,1,4,4,11,13,350,0,0,0,0,1825.7977294921875,2085.920166015625,3,0,0,0,0,1014,1007,1025,809,2,1
0,1,13302,0,1,7033,1232,5,3756,1255,1245.7762451171875,0.6230592131614685,1228,1245,1245.3428955078125,1.3748259561907616e-06,1243,0,0.0,9.259695053100586,0,0,37.393863677978516,66.54712677001953,322,0,51.65061569213867,122.59136199951172,424,0,7.888213986007031e-06,2.6855537726078182e-05,0,0,0,0,0,8,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,713.1083374023438,350,350,2,2,23,31,1,0,0,0,5,6,11,13,350,0,0,0,0,2133.47119140625,2064.041259765625,2,0,0,0,0,894,571,614,888,2,1
0,1,6264,0,3,2880,1678,3,1398,1147,1135.7762451171875,7.128281593322754,1156,1166,1135.3428955078125,1.3748259561907616e-06,1166,0,2.769969940185547,0.35980069637298584,0,0,21.355016708374023,54.89191818237305,214,0,43.01743698120117,70.16710662841797,258,0,10.248970031738281,8.01058578491211,0,0,0,0,0,8,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,665.4721069335938,350,350,1,1,23,31,0,0,0,0,3,4,11,13,350,0,0,0,0,1218.3895263671875,1181.386962890625,1,2,0,0,0,635,1005,830,468,2,1
330,3,9327,330,3,1121,1481,4,8069,208,208.21820068359375,7.115174293518066,206,208,208.15573120117188,4.5355143547058105,208,2,7.826160430908203,1.335363745689392,6,1,32.001224517822266,82.25739288330078,65,1,44.20194625854492,17.718929290771484,65,0,24.986732482910156,115.40719604492188,447,0,0,0,0,7,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,0,0,119.10601043701172,349,344,2,2,20,27,0,2,3,3,5,6,10,11,349,0,0,0,0,1825.7977294921875,1770.348388671875,4,4,0,0,1,750,750,750,750,2,1
0,1,1657,1763,1,120,1731,2,9365,236,248.5272216796875,0.0,223,205,232.10165405273438,1.3748259561907616e-06,205,3,1.3034247159957886,2.769911050796509,6,0,32.08963394165039,13.731334686279297,281,0,43.8408317565918,122.86669158935547,65,0,7.888213986007031e-06,32.97896957397461,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134.62481689453125,350,346,0,1,3,26,0,0,1,0,4,1,0,4,348,0,0,0,1,2133.5859375,2068.791748046875,1,1,0,0,1,968,835,583,790,2,1
0,2,6567,0,1,810,1236,3,3440,1049,1034.4984130859375,0.0,1084,1019,1047.578369140625,1.3748259561907616e-06,1042,3,1.5839956998825073,4.207857608795166,29,1,5.341985702514648,59.8827018737793,65,0,7.37867546081543,5.629426595987752e-05,279,0,6.6684651374816895,24.717769622802734,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,622.6235961914062,346,348,0,0,23,4,1,1,1,1,4,1,9,2,345,0,0,0,0,1800.3216552734375,295.52557373046875,1,0,0,0,0,786,1047,1048,507,2,1
0,2,15554,0,6,9642,1727,5,9408,509,478.2131042480469,0.0,526,509,485.7550048828125,1.3748259561907616e-06,511,3,9.103527069091797,0.0,6,0,37.421207427978516,96.23688507080078,258,0,51.64597702026367,122.92467498779297,452,0,7.888213986007031e-06,2.6855537726078182e-05,0,0,0,0,0,8,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,288.0167541503906,107,107,2,2,23,31,0,2,4,4,3,6,11,13,108,0,0,0,0,2170.93017578125,2106.281494140625,3,5,0,0,0,4733,4734,4732,4733,2,1
330,3,9327,330,3,1121,1481,4,8069,208,208.21820068359375,7.115174293518066,206,208,208.15573120117188,4.5355143547058105,208,2,7.826160430908203,1.335363745689392,6,1,32.001224517822266,82.25739288330078,65,1,44.20194625854492,17.718929290771484,65,0,24.986732482910156,115.40719604492188,447,0,0,0,0,7,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,0,0,119.10601043701172,349,344,2,2,20,27,0,2,3,3,5,6,10,11,349,0,0,0,0,1825.7977294921875,1770.348388671875,4,4,0,0,1,750,750,750,750,2,1
0,1,5023,0,1,120,741,2,4040,219,218.23550415039062,3.5621957778930664,226,219,218.42120361328125,1.3748259561907616e-06,220,1,0.0,0.0,0,0,16.021337509155273,41.18195724487305,0,0,22.129621505737305,5.629426595987752e-05,0,0,7.888213986007031e-06,57.77834701538086,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,129.29266357421875,350,347,1,1,10,13,0,1,2,2,0,0,5,6,350,0,0,0,0,914.0872802734375,886.3263549804688,2,2,0,0,0,551,552,551,551,2,1
0,1,8640,0,1,4413,1235,3,6728,501,500.71185302734375,0.0,513,501,501.0211181640625,1.3748259561907616e-06,503,2,6.510372161865234,0.0,0,0,26.6822566986084,68.58527374267578,129,0,36.85508346557617,17.613033294677734,258,0,7.888213986007031e-06,2.6855537726078182e-05,0,0,0,0,0,6,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,294.5725402832031,87,83,1,1,16,22,0,0,3,3,3,4,8,10,88,0,0,0,0,1536.5252685546875,1490.291259765625,3,4,0,0,0,3307,3308,3306,3307,2,1
0,1,5021,0,1,120,741,2,4040,218,217.23550415039062,3.5621957778930664,225,218,217.42120361328125,1.3748259561907616e-06,219,1,0.0,0.0,0,0,16.021337509155273,41.18195724487305,0,0,22.129621505737305,5.629426595987752e-05,0,0,7.888213986007031e-06,57.77834701538086,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,128.71530151367188,350,347,1,1,10,13,0,1,2,2,0,0,5,6,350,0,0,0,0,914.0872802734375,886.3263549804688,2,2,0,0,0,551,552,551,551,2,1
981,6,6264,981,4,2880,1731,3,0,997,996.2478637695312,4.748089790344238,1004,997,996.4337158203125,1.945359706878662,998,1,3.913421630859375,3.97163987159729,39,2,21.355016708374023,27.431713104248047,453,2,29.496809005737305,70.16710662841797,452,0,24.929466247558594,57.84157943725586,192,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,578.4818725585938,347,348,1,1,13,18,1,1,2,2,3,4,11,8,345,0,0,0,0,1218.3895263671875,1181.386962890625,2,2,0,0,2,551,551,551,551,2,1
0,1,12842,0,1,810,1275,1,6142,1023,1015.7762451171875,0.0,1050,1056,1041.6002197265625,1.3748259561907616e-06,1020,1,5.723827362060547,2.8639776706695557,0,1,5.341985702514648,44.3267936706543,297,0,15.42146110534668,20.613765716552734,65,0,7.888213986007031e-06,21.27950668334961,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,594.4439086914062,347,349,1,1,9,4,1,0,1,1,1,1,8,13,349,0,0,0,0,1363.4124755859375,2068.679931640625,2,3,0,0,0,477,629,1048,517,2,1
330,3,9327,330,3,4256,1481,4,8069,478,455.7762451171875,1.1990060806274414,476,478,459.13458251953125,0.6540769934654236,478,2,7.8081817626953125,1.335363745689392,28,1,32.001224517822266,82.25739288330078,64,1,44.20194625854492,122.86669158935547,387,0,8.381904602050781,19.44778060913086,65,0,0,0,0,7,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,0,0,274.9905700683594,28,30,2,2,20,27,0,0,3,3,5,5,10,11,27,0,0,0,0,1825.7977294921875,1770.348388671875,4,4,0,0,1,1775,1775,1775,1775,2,1
0,1,13302,0,1,7377,985,5,5406,1245,1245.7762451171875,1.200627326965332,1228,1257,1255.1328125,1.3748259561907616e-06,1256,0,0.0,2.631723642349243,0,0,37.31009292602539,95.90357208251953,258,0,51.53489303588867,122.86669158935547,452,0,7.888213986007031e-06,2.6855537726078182e-05,0,0,0,0,0,7,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,711.560302734375,350,350,2,2,23,31,0,0,0,0,5,6,11,13,350,0,0,0,0,2128.68994140625,2068.677490234375,2,0,0,0,0,1006,755,925,576,2,1
0,1,5806,0,4,1582,713,2,0,1083,1062.9552001953125,0.0,1047,1084,1075.670654296875,2.1379408836364746,1066,3,9.123970031738281,1.3228133916854858,0,3,5.341985702514648,39.1602897644043,65,2,7.37867546081543,5.629426595987752e-05,317,0,7.888213986007031e-06,30.67580795288086,333,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,625.0023803710938,345,346,0,0,17,4,0,2,1,2,5,1,5,13,350,0,0,0,1,2133.48046875,996.0411987304688,1,0,0,0,1,858,915,934,688,2,1
0,1,10854,0,1,4942,1232,5,4061,1270,1253.7762451171875,0.0,1236,1257,1253.3428955078125,1.3748259561907616e-06,1251,0,0.0,6.593546390533447,0,0,37.31009292602539,76.65271759033203,322,0,51.53489303588867,122.86669158935547,452,0,7.888213986007031e-06,2.6855537726078182e-05,0,0,0,0,0,8,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,724.3843994140625,350,350,2,2,23,31,1,1,0,0,5,6,11,13,350,0,0,0,0,2128.68994140625,2064.041259765625,2,0,0,0,0,683,1047,1009,895,2,1
0,1,6264,191,1,7309,1614,5,0,1213,1245.1712646484375,0.0,1207,1238,1217.5491943359375,0.5548776984214783,1216,0,0.0,2.6426565647125244,16,0,37.393863677978516,54.89191818237305,354,0,51.65061569213867,70.16710662841797,452,0,16.743507385253906,2.6855537726078182e-05,0,0,0,0,0,5,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,706.0477905273438,350,350,2,2,23,28,1,0,1,1,5,4,7,8,350,0,0,0,0,2133.47119140625,1461.092529296875,4,0,0,0,0,641,1023,793,913,2,1
0,1,9368,0,1,4229,741,5,0,1218,1211.7509765625,0.0,1264,1218,1227.8563232421875,1.3748259561907616e-06,1229,0,0.0,3.965242624282837,16,0,37.393863677978516,62.0963249206543,453,0,51.65061569213867,82.61602020263672,258,0,7.888213986007031e-06,39.303035736083984,105,0,0,0,0,5,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,711.7078857421875,350,348,1,1,13,18,1,2,0,0,3,6,9,11,350,0,0,0,0,2105.29345703125,1181.386962890625,2,0,0,0,0,939,862,720,997,2,1
0,3,7796,0,1,7232,740,3,6741,1226,1207.7762451171875,4.756905555725098,1229,1242,1221.353759765625,1.3748259561907616e-06,1205,0,0.0,1.3191627264022827,4,0,36.26706314086914,68.58527374267578,194,0,51.65061569213867,87.67101287841797,452,0,7.888213986007031e-06,2.6855537726078182e-05,15,0,0,0,0,6,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,689.6209716796875,350,350,1,1,16,22,0,0,0,0,4,5,11,12,350,0,0,0,0,1522.3299560546875,2068.679931640625,4,0,0,0,0,844,731,561,784,2,1
0,1,11768,91,1,5843,1731,5,9429,496,499.17462158203125,0.0,501,523,501.6452941894531,1.2850775718688965,500,2,5.210544586181641,1.1170371770858765,0,2,21.355016708374023,96.11890411376953,194,0,51.65061569213867,70.16710662841797,258,0,7.888213986007031e-06,2.6855537726078182e-05,0,0,0,0,0,5,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,314.39111328125,346,346,1,2,13,18,0,0,4,2,5,6,7,8,344,1,1,0,0,1218.3895263671875,2202.694091796875,4,3,0,0,0,809,933,764,668,2,1
656,16,7796,656,15,8132,989,3,6728,455,455.7762451171875,2.381627082824707,445,474,455.34283447265625,1.2992167472839355,474,2,6.510372161865234,6.616804599761963,28,2,26.6822566986084,68.58527374267578,131,2,36.85508346557617,87.67101287841797,453,0,16.649253845214844,38.629756927490234,128,0,0,0,0,6,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3,0,0,0,255.45358276367188,0,0,0,1,16,22,0,1,0,0,1,2,0,10,1,0,0,0,1,1522.3299560546875,1476.096923828125,4,4,0,0,4,332,331,332,332,2,1
0,26,23100,0,29,17492,1235,3,6728,501,500.71185302734375,0.0,513,501,501.0211181640625,1.3748259561907616e-06,503,2,6.510372161865234,0.0,0,0,26.714513778686523,68.76490020751953,129,0,36.8873405456543,52.842769622802734,258,0,7.888213986007031e-06,2.6855537726078182e-05,0,0,0,0,0,6,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,294.5725402832031,37,31,1,1,16,22,0,0,3,3,1,4,8,8,38,0,0,0,0,1556.6429443359375,1510.408935546875,3,4,0,0,0,1607,1608,1606,1607,2,1
1281,5,1657,0,2,749,247,1,1347,247,230.23904418945312,1.1877412796020508,239,249,255.65716552734375,0.8941816687583923,237,3,0.0,0.0,0,1,12.955602645874023,13.731334686279297,305,0,7.37867546081543,5.629426595987752e-05,0,0,7.888213986007031e-06,81.5313720703125,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,133.50802612304688,350,349,1,0,14,4,0,1,1,1,1,1,9,2,350,0,0,0,0,459.8094787597656,295.52557373046875,3,1,0,0,0,771,813,881,448,2,1
0,1,10854,0,1,4942,1232,5,4061,1237,1258.923583984375,0.0,1258,1258,1237.3428955078125,1.3748259561907616e-06,1254,0,0.0,6.908522129058838,0,0,37.393863677978516,89.72241973876953,322,0,51.53489303588867,122.59136199951172,387,0,7.888213986007031e-06,2.6855537726078182e-05,0,0,0,0,0,8,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,708.4677734375,350,350,3,4,28,31,0,1,8,8,5,6,17,25,350,0,0,0,0,2128.68994140625,2064.041259765625,2,0,0,0,0,563,603,740,838,2,1
0,1,12449,0,1,7351,985,5,5406,1232,1232.7762451171875,2.04628849029541,1215,1241,1232.3428955078125,1.3748259561907616e-06,1256,0,0.0,2.631723642349243,1,0,37.31009292602539,95.90357208251953,258,0,51.53489303588867,122.59136199951172,451,0,7.888213986007031e-06,2.6855537726078182e-05,0,0,0,0,0,8,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,709.0767211914062,350,350,2,2,23,31,0,0,0,0,5,6,11,13,350,0,0,0,0,2128.68994140625,2064.041259765625,2,0,0,0,0,674,902,858,639,2,1
0,1,5021,0,1,120,741,2,4040,218,217.23550415039062,3.5621957778930664,225,218,217.42120361328125,1.3748259561907616e-06,219,1,0.0,0.0,0,0,16.021337509155273,41.18195724487305,0,0,22.129621505737305,5.629426595987752e-05,0,0,7.888213986007031e-06,57.77834701538086,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,128.71530151367188,350,347,1,1,10,13,0,1,2,2,0,0,5,6,350,0,0,0,0,914.0960693359375,886.3351440429688,2,2,0,0,0,551,552,551,551,2,1
0,5,1657,69,1,810,247,3,7568,1041,1042.3734130859375,0.0,988,994,1020.7256469726562,1.3748259561907616e-06,997,1,2.3044776916503906,0.0,18,4,5.341985702514648,13.731334686279297,174,0,7.37867546081543,75.61846160888672,65,0,33.246559143066406,2.6855537726078182e-05,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,587.1588745117188,350,349,0,0,3,31,1,0,1,3,5,3,11,2,350,0,0,0,1,2079.26611328125,295.52557373046875,1,0,0,0,1,870,619,1030,738,2,1
430,5,1657,388,1,6337,938,1,2974,1006,1006.9633178710938,2.6863603591918945,983,995,969.3428344726562,1.3748259561907616e-06,998,0,0.5077552199363708,6.2270379066467285,18,4,5.341985702514648,72.82660675048828,65,1,7.37867546081543,21.089168548583984,65,0,7.888213986007031e-06,2.6855537726078182e-05,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,587.5261840820312,350,347,0,0,3,4,0,0,0,0,2,6,1,2,345,0,0,0,0,304.7816467285156,1640.285400390625,3,0,0,0,2,834,1030,704,425,2,1
206,3,1657,0,1,120,1665,1,8549,273,284.09588623046875,0.0,310,273,297.65716552734375,3.4842333793640137,247,2,0.0,0.0,18,0,16.280614852905273,13.731334686279297,0,3,25.83875846862793,17.552425384521484,0,0,24.498878479003906,55.49905014038086,311,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,178.27252197265625,178,177,1,2,3,28,0,2,1,2,0,0,5,2,181,0,0,0,0,2119.5029296875,295.52557373046875,1,4,0,0,0,107,404,438,246,2,1
987,1,12378,987,1,5627,1726,5,2713,1233,1233.343994140625,7.11782169342041,1231,1233,1233.2835693359375,1.3748259561907616e-06,1233,0,0.0,9.259695053100586,33,5,37.393863677978516,41.1231803894043,453,3,51.65061569213867,122.86669158935547,452,0,25.08954620361328,2.6855537726078182e-05,0,0,0,0,0,8,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,710.9996337890625,350,350,2,2,23,31,0,2,0,0,3,4,11,13,350,0,0,0,0,2133.48046875,2068.685791015625,0,0,0,0,0,849,848,750,652,2,1
0,3,10871,0,5,810,247,2,643,1060,1078.73291015625,3.582280158996582,1103,1093,1103.3548583984375,1.3748259561907616e-06,1053,0,8.670967102050781,8.699346542358398,11,1,14.760808944702148,68.46228790283203,65,4,7.37867546081543,53.930233001708984,337,0,7.888213986007031e-06,100.46282958984375,107,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,628.5227661132812,343,345,1,2,3,4,0,0,1,1,2,1,2,12,348,0,0,0,0,2133.48291015625,295.52557373046875,1,0,0,0,2,1048,921,543,1014,2,1
1774,3,1657,1491,2,810,1731,1,1347,244,248.43154907226562,3.1959428787231445,261,237,222.62521362304688,3.6185545921325684,241,0,9.123970031738281,6.684580326080322,0,0,31.563207626342773,13.731334686279297,139,0,44.64970016479492,17.552425384521484,65,0,7.838737964630127,2.6855537726078182e-05,0,0,0,0,0,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,119.14189910888672,350,349,0,0,3,6,0,0,0,0,1,5,2,2,349,0,0,0,0,1518.5296630859375,295.52557373046875,1,1,0,0,0,945,806,778,458,2,1
0,3,13302,0,1,7377,985,5,1362,1245,1264.658935546875,4.7667131423950195,1228,1245,1260.59619140625,1.3748259561907616e-06,1243,0,0.0,2.631723642349243,0,0,37.31009292602539,95.90357208251953,379,0,51.65061569213867,122.86669158935547,451,0,7.888213986007031e-06,2.6855537726078182e-05,0,0,0,0,0,8,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,727.3683471679688,350,350,2,2,23,31,0,0,0,0,5,6,8,13,350,0,0,0,0,2133.474609375,2064.041259765625,2,0,0,0,0,1048,661,868,653,2,1
0,16,10854,776,16,6623,4,5,9408,372,398.21527099609375,26.434532165527344,443,372,394.1691589355469,26.426067352294922,439,3,9.123970031738281,3.988050699234009,28,0,51.31619644165039,95.90357208251953,113,0,51.53489303588867,122.59136199951172,178,0,0.13025690615177155,0.3022119104862213,1,0,0,0,0,8,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,0,0,0,214.2198028564453,56,51,2,2,23,31,0,0,1,0,0,0,11,13,58,0,0,0,0,2128.68994140625,2064.041259765625,2,5,0,0,4,301,301,301,301,2,1
0,1,13302,0,1,5995,985,5,6749,1246,1271.381103515625,1.200627326965332,1252,1245,1256.81201171875,1.3748259561907616e-06,1243,0,0.0,2.631723642349243,0,0,37.393863677978516,96.11890411376953,453,0,51.53489303588867,122.86669158935547,451,0,7.888213986007031e-06,2.6855537726078182e-05,0,0,0,0,0,8,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,718.6537475585938,350,350,2,2,23,31,0,0,0,0,5,6,8,13,350,0,0,0,0,2128.68994140625,2064.041259765625,4,0,0,0,0,983,1012,913,501,2,1
0,5,1654,0,5,1666,1240,5,6704,336,363.7762451171875,33.929359436035156,391,336,363.34283447265625,34.456153869628906,406,3,9.123970031738281,9.259695053100586,39,5,47.613162994384766,109.51905059814453,563,0,58.8513298034668,139.99578857421875,562,0,7.888213986007031e-06,2.6855537726078182e-05,0,0,0,0,0,8,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,0,0,0,209.4012451171875,29,29,0,0,23,31,0,0,0,0,0,6,0,13,28,0,0,1,1,2240.8330078125,2176.038818359375,4,5,0,0,4,100,100,99,100,2,1
0,1,11094,0,1,120,1727,5,9429,189,174.34719848632812,8.295548439025879,176,195,194.65716552734375,1.3748259561907616e-06,193,3,0.0,0.0,0,0,37.393863677978516,95.90357208251953,0,0,51.53489303588867,105.03899383544922,0,0,7.888213986007031e-06,134.85498046875,382,0,0,0,0,8,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,0,0,0,115.39278411865234,350,343,2,2,23,31,0,2,4,4,0,0,11,13,350,0,0,0,0,2133.48828125,2068.694091796875,4,5,0,0,0,458,353,352,352,2,1
430,1,12706,0,2,5839,282,1,7808,990,971.9625854492188,4.252327919006348,952,960,995.2806396484375,2.0856070518493652,956,0,1.3034247159957886,0.6939605474472046,0,6,38.393863677978516,13.731334686279297,65,1,52.6123161315918,5.629426595987752e-05,65,0,7.888213986007031e-06,30.12881088256836,187,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,548.3876342773438,348,349,2,0,20,4,0,0,1,1,1,4,2,7,350,0,0,0,1,304.7816467285156,1466.928466796875,4,2,0,0,0,625,917,989,582,2,1
0,3,1322,515,1,905,247,1,958,667,662.1278076171875,0.0,703,669,643.5947875976562,0.11980385333299637,658,2,3.4421958923339844,0.0,18,0,28.34137535095215,13.731334686279297,65,4,51.65061569213867,122.86669158935547,65,0,18.828025817871094,2.6855537726078182e-05,292,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,400.3034973144531,349,349,0,0,3,18,1,0,4,1,5,5,11,11,349,1,1,0,0,1693.0316162109375,851.7086791992188,1,0,0,0,0,1064,674,829,580,2,1
0,1,10854,0,1,7371,1666,5,5406,1255,1259.812255859375,0.0,1263,1242,1242.3428955078125,1.3748259561907616e-06,1257,0,0.0,6.593546390533447,0,0,37.393863677978516,41.01166915893555,322,0,51.53489303588867,122.59136199951172,362,0,7.888213986007031e-06,2.6855537726078182e-05,0,0,0,0,0,8,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,709.8282470703125,350,350,2,2,23,31,1,0,0,0,5,6,11,13,350,0,0,0,0,2128.68994140625,2064.041259765625,4,0,0,0,0,908,946,561,707,2,1
0,1,13168,0,1,7256,492,5,4048,1190,1190.8349609375,5.934796333312988,1173,1190,1190.402587890625,1.3748259561907616e-06,1188,0,0.0,3.95088791847229,39,0,37.31009292602539,13.646190643310547,193,0,51.53489303588867,122.59136199951172,322,0,7.888213986007031e-06,2.6855537726078182e-05,0,0,0,0,0,8,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,679.857177734375,350,350,2,2,23,31,0,0,0,0,5,4,11,13,350,0,0,0,0,2128.68994140625,2064.041259765625,0,0,0,0,0,551,551,550,452,2,1
0,1,13316,0,2,7391,1731,5,0,1269,1262.21240234375,1.555363655090332,1264,1252,1252.3428955078125,1.3748259561907616e-06,1250,0,0.0,5.271643161773682,0,0,37.31009292602539,95.90357208251953,322,0,51.53489303588867,122.86669158935547,452,0,7.888213986007031e-06,2.6855537726078182e-05,0,0,0,0,0,8,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,715.6017456054688,350,350,2,3,25,33,1,0,2,1,5,6,13,13,350,0,0,0,0,2135.22314453125,2064.041259765625,4,0,0,0,0,713,831,789,830,2,1
